datasetkey,citations
d39e80c2-5a04-4b94-aece-21c71f55f681,0
a571ea28-ed81-416f-9fce-80e1f658cc6f,0
394e7ff8-a7de-48ec-8738-08e1c9468131,0
cc729340-8fab-44b3-b824-b5679cad5148,0
fad55dd5-5d34-4b9d-95f8-78b39c4c4a0a,0
ac51d665-17fd-4dc2-877c-b8a22a2823dd,0
1ca7964d-0e4b-4206-b167-ce73f72f12e2,0
02e3f623-5595-43fe-8abe-0dd04d4bcfcb,0
3e76a7b9-98c8-4998-bc31-76d3350ad302,0
14ea769e-30af-41de-9afc-b50dd262fb92,0
a8d237ae-e81b-4589-af8b-6a3d43d2bcb0,0
355c4b55-eab8-4021-bba1-ffd6f9d9fe16,0
e585d68d-0af9-425e-b3d9-e2fe6acc37f6,0
67c5d6e7-47af-4957-86c6-3739b4e4ec3b,0
fea14af6-3b11-4f5c-9a72-046eafd98791,0
f4660af4-c2c9-47dc-ab47-8b67ed1a3462,0
20d1b63e-e569-489f-8e0a-165ae81b3204,0
5faa39b5-23c0-4112-b1ba-047cc2d4d065,0
29cf31be-227f-4137-b135-342ec18eec5d,0
0bcf47b0-cc4d-4844-a602-18b6d90a3a54,0
ed42dfdf-529d-4095-97b3-ce5861b5ccb9,0
4fb0d9e1-07d3-4d05-868e-1e9a264b12a6,0
a14f75a7-107a-44bc-b3a9-028f5bc25795,0
55ddf21d-f1fa-4536-8474-fbad79b35df7,0
e2a547f0-bd21-4920-9f1b-49197e3caf41,0
ff775292-5e7f-4600-9b5f-1a87fe3dc399,0
82ac6226-100b-431a-940b-9626427e5bde,0
56bcf762-4941-4ce9-b098-ee20a27987ed,0
c97223fc-87d6-4f8c-bb25-a60bb61b4187,0
524b89d8-4dd4-4aba-8f5b-274220cc51a2,0
b991b3bd-523c-4171-9412-85316ea1ec4b,0
521deefb-6cc9-4fae-8548-4c8ee2e7fb7b,0
ae9a64c4-5255-4683-9997-af9145e60798,0
54202005-e299-4c7f-aeb6-2e062d279264,0
70ba8464-9e24-4324-b0cc-8cf33a5639e9,0
7aca5201-c23d-43f4-bde5-60518eee8cfa,0
ee13f79c-388c-434c-baef-086d3b5593a0,0
960cbee4-d355-4db7-b441-42e8e6143ba6,0
61431d72-7007-4304-b9a8-ca04ca2cf385,0
2dd765ad-dde0-4edb-a1ae-ccbfeaf6f1c7,0
7b224aca-ef29-4b94-853b-5d72a4a4f9be,0
9ac5f1dc-dc36-43be-96cd-03d612663fee,0
33e496c3-1dbf-48d5-be9b-88a64c478422,0
9bf50e34-63d6-4c9d-85bf-a960c8dc008e,0
58a5bbb9-9978-4f0d-ae3d-15644686f317,0
040edf15-f51a-4b2d-a301-06f40e51909c,0
c0bf7cb4-15b9-4e7c-84b4-5c7ece7840d4,0
d02d5b77-98cb-4d8d-a14c-16601ee5506a,0
a8924249-9a69-4ea3-b8e8-d2695d5e5952,0
7f147571-e894-43fd-a92c-df30c77fd1e9,0
4289506e-0e53-4141-bff1-125c82f6852c,0
d616cbd8-3914-4969-a506-10ed9df25c16,0
841562dc-e86d-4423-89c4-a14fbae2bf99,0
ecd1a483-f099-4601-bab3-e9fbc7f4da98,0
ea6decd7-b66d-48fc-b743-43f957db137d,0
55b3715b-a27f-410e-9f5e-04ff2b9a059b,0
b12ef351-4f83-4ebe-82a2-48b94f258942,0
7772d4c7-962c-4d76-b8f0-18580d7e5421,0
dcaa4aa0-0bab-4730-aa9f-0644c43614dc,0
01da15e5-14ca-4506-89fd-2055b906f4ff,0
6dcc5cbf-1996-416b-8b39-c15a703ad919,0
248979b6-5878-453f-8f4e-de809fb4cfb8,0
44b48913-6e24-4fd6-8984-9b59a21bfc40,0
c0146806-b336-4a86-878d-5420ef4c20a8,0
af740490-6533-4afb-a6fe-d238dad0a3ac,0
4d935775-dfc1-43a6-8b08-9c14a902ac69,0
113f7a7d-2c0e-42e1-8134-2fc288aa79a1,0
d8a1d020-c4cf-4c26-87bb-1a37f5b6c1e3,0
c806d552-31e6-49cd-ae13-7be539f076a6,0
2b95292e-b947-4528-89b5-c1d10e12d104,0
9c186d62-7338-42fd-9b16-baeb525a991f,0
205974b7-fd4d-4a80-8719-5c970d083934,0
b53fc888-1321-417f-a022-fbe6f3e365d5,0
a9fe3faf-c87e-4395-a406-4dfd32756bc6,0
a40c49b1-75a8-489c-a2a1-42807b68ebb3,0
c0b3b9ad-0154-49df-9a68-3ca1d7b0456a,0
3fc88301-d3ad-4746-91d1-d2f1552bce9a,0
2df7b3d3-d1ab-4b2e-a53a-4e2bc7658bb1,0
19226776-3135-474d-8929-eb955a0aff1c,0
31899505-b03b-4631-8325-59b36b2b2c07,0
fc7d5cb4-2741-48de-b2c9-940d17bd6bab,0
ac974467-4f39-4b9b-ac45-197169c96e51,0
28a9f342-dd22-44c3-bfba-8dfb8c245e9c,0
cb9a6a21-acdc-405d-b4b2-e6844d7f7fc8,0
730e921a-5306-4e24-8adf-1d147c92b743,0
a748e9e0-2d98-4978-9b0a-04360cd33820,0
da5d7f47-11c9-4c3b-9dfc-93a32201c1e2,0
e505422e-007e-42e8-aa03-7101d29f465d,0
d37bb9f0-f2d0-46db-9c80-1e02b568d0d5,0
23646483-187a-4b2f-b405-2b322a42d4df,0
5f249965-8f69-4057-893c-08a36600654a,0
9b520774-fc04-4ed6-b971-498668703cde,0
c5e5f466-bb1b-4c3f-86d8-4226fcc8f785,0
0abae396-a702-473c-8ab4-51f4543626c9,0
58f33d6c-c5d0-4108-b181-2f5799177bff,0
320a6d02-1890-4d09-ae68-560f5a5cbd51,0
725cafb5-06c8-4e80-af6b-259f0eb07575,0
bd545702-4db0-4180-a04a-294be628c771,0
4e5c3204-d1a4-4144-a18a-16d3df8e6771,0
0bae28d1-b9ea-4b09-bfb5-a3d400e8d4f4,0
8adb7bfb-d784-44ae-8110-9b5c98d76ea7,0
444d5efc-f414-49ad-9ec6-5c2b1b250b5e,0
8646401a-8028-4795-a6d6-1f9d75607e41,0
e51f5db9-0fae-41c9-97c3-f5cee298cc0d,0
73d73f91-7c1d-465d-a938-993d03193a32,0
992efa14-06ea-4380-a711-9cd8aae6398c,0
3f4f93ac-ab82-41a6-b185-5d1b8c864362,0
cd75516a-018a-4f58-bf5f-f0e0193deb2a,0
4542fac3-91fe-4cca-a230-0d2058cf2a95,0
f0601043-567e-4c13-ae3b-3b514c30ceb7,0
7b70a4f6-8274-43ed-9233-d516d9547034,0
6821b02c-b3ce-431c-9123-97887c2610ea,0
9c2046d3-07d7-4da3-83bc-14dab0752bfe,0
9e7d3ea9-579d-4769-b2f2-473ae27a6518,0
56f8022d-a3f1-4f10-b42d-3f6157485efc,0
d2e88831-b870-41d7-87f9-5bfeaf35a2ff,0
aad96639-a037-44fb-831d-ef69ec58f1b8,0
13b77b13-0768-4bfb-bd29-87cbc9a55a2c,0
bd3bc4f8-7c97-413d-af44-6fd2f35b2e69,0
bbb9f6bb-f671-4095-82cb-0619ca2c96ea,0
6bae682e-cbd9-4e6a-a4af-e6c1fda188fb,0
a1e83377-0d67-4978-aceb-927bb84f9251,0
9513e339-8fe4-41e9-97cb-b1fa790620dc,0
84da990a-0bf6-49f6-b558-54b008b75aba,0
bf0bda37-1054-4e53-8703-66a844677f38,0
aa5d490a-37aa-4920-b389-bcc720688932,0
faf8c18e-8316-4960-aeb0-35f2d0c7fa29,0
b41ccf55-cdf6-4052-b788-08f75b4d0d4c,0
691854de-aaa2-4c01-a226-96579848d824,0
20bb278b-7769-405e-b735-97d9af7403aa,0
b33e2000-0237-4f38-a50a-5e53c061f25c,0
41b6916a-fa80-4600-9187-1229209805f0,0
b8ef97ab-8c9d-4235-b314-0013a5efc4ae,0
e69db5a3-b51b-4c1f-bc83-eb2c5307b5bc,0
2dfcb216-8924-4d85-bdcd-941531ce8efb,0
a8fa5645-d9f3-4315-b84a-2075885e60b0,0
e3c5ed1a-1009-4afe-ac66-dc9c802097c2,0
fdafb5f9-aae1-47eb-8ba4-87ef7e547a3c,0
d0b436d3-19f6-423b-aef6-1bbd1c8a90f0,0
3c6b7f1e-5626-461b-b6db-80424fa455f2,0
1e3c00bb-f125-4105-89e5-6c0a532973cc,0
31b28940-fb6e-434a-94fc-7ff02fdb518a,0
ea5f7896-c04a-45c1-863b-3716c3f93487,0
8088247b-16b1-48e8-b65f-2690084e90f4,0
f55c857a-4200-41c5-b958-28da2297a02d,0
ca2bff2d-7ebd-4c91-97c9-76fb339a4ef9,0
5d0783f4-d489-459b-8f24-eda1ba7dcec5,0
50dea505-07e9-4ee7-8adb-f7bbe80227e9,0
ff694518-7854-4bca-9985-655bd7fa3d30,0
afea86b1-c1b9-4707-8972-61fcb1246bf3,0
8c1bebe6-40d8-4a44-b884-c86369956a9d,0
ca8231c1-5d1d-4a5e-a152-e432d9e5ce12,0
4bc6acb5-c294-4c69-838e-954670dbbdfd,0
6b35b42d-86fe-40e4-a68c-047ed37376bc,0
793045f3-c6e8-41c6-8c14-dc45213c06e8,0
c696b17b-226e-43a6-a5a0-f35563de22f7,0
e43a46f5-d607-4b0b-b4c2-b997fd8e38d5,0
01185709-0c2f-44f8-96b5-71f6ae3cf47a,0
9d264785-6035-49e2-b6cf-29e3022a6e80,0
78f27090-ab5d-4496-af62-d4c6ad869be7,0
98ce9066-48f9-4c17-9d7c-d9a21fab4eb7,0
5ccc4834-0bf9-4e6c-bfc4-463228588c32,0
b1ebf87b-e312-4d58-9691-e6289ab9c443,0
7203132f-4aaf-437a-8436-eecaf4f30c42,0
7c783e1f-d2ab-4efd-a1b9-8cc4a1186465,0
b6e8b86e-3e72-440b-b886-08dcac6ff4b4,0
10bca56e-790f-4248-98db-fc5068cdb6ba,0
3fa772dc-c5b2-40c9-b28e-cd067ca9a3f6,0
62530ddf-67ea-47c6-bc62-90b7f1a59c40,0
165255a2-41ff-4dc3-bdcb-7e4d4c991fa0,0
af631b17-36a5-4ddf-a556-3d6a43728c26,0
ff433c45-6e16-438d-8c26-365cfc990b30,0
1a1a01ba-81e6-4a94-9328-f2648695bd2e,0
e58a8920-bafa-4a35-af54-850412c9f970,0
c342aa96-0a74-4cd6-a428-cc81b61f07a2,0
3e79d85a-2138-43d7-baa3-969ae09fd6b5,0
f0c2625d-de90-4018-8447-5a56aa0962ff,0
7ca216fb-3da8-429f-a99b-e4c59ce90586,0
e7187826-2575-4b67-8ee0-f258db8641e0,0
7f4048ed-41ad-4b58-9ea6-3856ac65d7d7,0
595480e8-5255-41ee-a5d4-30b563484755,0
23ae9ebf-865f-4c8c-afe2-1fea9b7836d1,0
9a05d2f1-f1f6-4138-8f92-da1046724da9,0
422f0b09-3e5c-44ff-95c2-226e63b49d6e,0
18743152-15ec-4a1c-af8b-765e5480771c,0
b6f9c5e6-7364-4791-891a-011771268c1b,0
8617ba66-b7a3-4953-b352-5462ca0d649a,0
14978117-9c4a-498d-920d-e75a1b3c873b,0
93379979-2e30-4117-a4fd-445b470d0ddd,0
9f709f26-cacb-4fa0-bd8f-a3e46823d3a1,0
6139afb7-f9c1-4b24-b627-c181fa8992f3,0
daf3b5b1-8ac4-49fa-b126-acd63cb4ffc0,0
5bfc72ec-0b60-40d1-b194-a5272ced33fa,0
f55e89cc-2aa6-4d86-981d-d020c5927cba,0
79169acd-3a66-461a-a762-96137cb7e239,0
ca93abd5-12f7-438f-b415-a16148a32bde,0
9accfff4-1529-4e5e-be52-d685b61a9531,0
8ddeed01-3b56-4ceb-917e-a992f5d80097,0
8d564af5-3d86-4541-a307-c243c274655b,0
47f66fd8-4d1f-4132-a7f5-76f29871a917,0
e0c02d22-8f7e-4893-82bf-3d2ed3b48c4d,0
9221fc49-7016-46f8-8f1d-b5f9767bedee,0
ea2ea719-71e5-4afa-b242-459609cab96b,0
906e1b09-408b-42b9-81f0-479a888ff525,0
14f2cecf-3768-4937-81b0-8edb8ea55f1b,0
c83f335b-ffc1-4cc7-af45-083caed1da51,0
26aba011-829e-483c-b1d8-995cec521ec0,0
c309e65a-cd7b-4d08-8a00-4e9b1d6f0a3a,0
491f3ed7-9b2b-4308-ac95-1f2c797a3ede,0
9a5d5fd0-67d3-4006-88b6-67a66e3c9cd1,0
b29bf2a6-7d5b-4300-a108-51d294fb7bb6,0
cb50718d-d653-40f3-87bb-52c0662ed85e,0
ab4aa4f6-720d-4a2f-826a-5ee1c62c3598,0
c79ba9e3-a287-440a-a0bc-12cf12cc121b,0
6f4b1535-6c6b-4446-aa26-b1ba83ad9126,0
57310142-e516-4f5b-8317-4f93d368378e,0
472bc246-8b61-4ef8-997f-d87bf2dde5a1,0
23b366bd-21eb-4bb4-9ee0-0411653e7fbe,0
a6783340-6ee3-43d8-835b-dba5c97be2f7,0
77b5a614-572a-4ac7-bfe2-56fa0204eeb6,0
7b3ca294-d1e3-48a3-973f-5f002e9d20e2,0
09a0c853-1a66-40c0-9d8c-03d9b4545207,0
48843c3a-a5bc-4b60-9952-aa3802558f1e,0
41a0a1cc-4b27-449b-af69-7d2d5d804ccd,0
fad60b2b-5a7b-4191-9609-8e5c778ca3ff,0
c5fcd0e8-000f-4f98-ae80-aefa1f67f783,0
5a607ce6-eaaf-4420-a302-54ddc767130c,0
45e46d5e-a80b-4d9f-b00a-b850bbfb7b54,0
ccb1c385-83a2-4696-8021-75cfc55cec2e,0
e3adc1ca-993c-44e6-97dc-a1af67a65ff9,0
204a526f-5bc0-4ee5-aff4-dc85ea85ff2b,0
e77cdc17-bc05-4f06-a7be-ce75a1ac5f0a,0
5a1751f9-8bb0-4fa9-80b0-420d048f4c05,0
d03f0501-3ec5-4a54-ad9f-fd87639e48c5,0
45716a2c-84a5-47d2-816b-d88749fa7b31,0
25073e5d-8a5a-430d-8e7c-c493366931dd,0
7f2289fa-1b9a-48c0-bcbf-4d6e85770fa6,0
f044aec0-22c4-4d46-b514-db2738a5cf79,0
517455f0-0496-48f3-93f9-501dffe6fb8e,0
bc595944-223f-46a9-9fb8-68fff1f6b29a,0
03a94059-7a3d-4b13-9224-ac48a4790a79,0
5584919a-5b09-4555-93f1-6b0c9aa1b762,0
35d5dd40-f2f5-4553-8c8d-8ac4c308e8e5,0
15ba600c-50a2-43f9-a9b3-49806c2aa09b,0
b6e9e7b3-3dfd-4587-85cd-4330984f0e8a,0
cc5d93b9-1827-4143-a0bb-faf612a7117e,0
4c2f5f6a-ba43-47ca-8554-e17176773803,0
8f65f3ba-b5d3-4455-a525-8b3209017eb2,0
4e951868-8323-4d60-8f16-115f4d27b946,0
e234757f-3c6e-43d8-a295-863519224576,0
26306b5b-ed89-4007-888f-7cb564bfa282,0
f3afc225-ba1a-4f79-b236-ca0328a801b1,0
6014f497-4e62-46d1-b42d-a91b1975518b,0
3cafd090-f150-46b4-9666-4f30959bda22,0
d5930a55-9c03-4b5e-abde-4a88280eaf1b,0
6dd90525-0cfc-4562-ac93-657d54f7d112,0
4c036a63-9718-48de-97a2-f29c5976eb99,0
bf064885-9d66-4509-9e24-b93c70428102,0
7cb71f2d-bcd4-4c31-8a19-ee07b63b7282,0
78718447-ccc7-4f07-87de-b70497810723,0
31da7976-d477-4f0c-856e-b35be2a01c64,0
20585278-e05c-4608-9099-d2a149bdbfce,0
ae5f0230-fa40-4205-9b18-9cbad71582d8,0
ebac3ca6-48ee-46bf-8222-f7425a40b34b,0
8fa569ad-a9a9-4c61-b11b-2839bcd70767,0
43f70f07-0f3c-4491-bd29-38d566917d2f,0
606cc429-a261-4943-8f79-cc1fc2022cf8,0
3a573e63-4c4b-480f-8c05-97ea10a580fa,0
be198a60-dfd8-48cd-bbd2-1924960e62be,0
f2a5b5c1-22e2-4629-8b28-c60bed9e779c,0
6d295ee1-b38e-4594-8557-2c0823d1a7f6,0
59624a82-2bc8-486e-bd8c-375ccba1249f,0
d71e28bf-f1bf-404f-8475-970828c0b492,0
2f77116a-1bcf-4f99-a003-2ad5d5db03f6,1
17b37aa9-77bc-41ca-93d9-4e13e42bb529,0
5c895e04-8acb-496b-a761-20721c0cccf8,0
452758bf-3a1a-4489-aa93-30f94fceb2aa,0
f7e63149-5d11-421b-9395-f14cd75b8fbc,0
de7b2294-b119-4c0a-8882-c5f8b43d0d1b,0
837922ec-6d52-44e3-9f79-4bf8a647922a,0
bb00c6b5-4487-466c-bb24-0189eb04f31f,0
e4f2e23b-6a75-4e80-a4d2-f09d1bd40974,0
2e21fc45-92e1-4c04-b240-8f726a8408c7,0
45b4da3b-16b3-4582-825b-5b8dc7204eee,0
46c93f4d-d50c-4222-b360-05682bfd6be5,0
bbafafa9-c291-413f-8d10-1cbad87a0558,0
344f8458-2c80-43b3-a96b-3aca02033f88,0
561b604f-8a0a-4747-8473-985e3791e07f,0
dec00efc-393f-4b2e-9441-8ec44b8c2d9b,0
78ef8347-a837-430b-bf03-95dd1f11a2bd,0
297d874a-5ed9-462a-b130-1b4091f9b57e,0
a5ee35f0-526c-4f8a-a1d4-da55d4dbfb20,0
1bdb299a-e290-4853-a1d2-93bd3c8cdc70,0
a1e51683-6903-4cf4-997a-54a804dacf09,0
bff06dff-3913-41dd-8a2a-e27b18688aea,0
9339b9f1-ecb9-494d-a71f-4ff23e956a78,0
33ce2b50-ead2-4f39-9623-b6f064f2175d,0
7732fc28-a93d-4b7b-a2dd-919ba752b747,0
e6234795-c9d7-447e-aefd-b3469b6f57b5,0
195da170-af67-49b1-8c21-1f8cbd09aa55,0
f8c9547c-2bda-46ce-8921-ed255e5c5dfa,0
ef7972d4-1547-4248-9dfc-f1d20f81c3ba,1
a403ab94-7236-4b84-8abc-fd44929853ae,0
f18016d6-5d8a-419c-a70e-dc3ea2c87937,0
8c9e9a24-cc17-4abc-a27b-08a81ad9b982,0
faaebecf-4cd9-4f87-88c4-402339b99d3b,0
b2e39573-c2df-4ad5-9dec-93eb67d58e6c,0
bdadcf68-8647-455c-997a-efde1b035538,0
57343a99-5713-4459-be57-9f6a545cd58d,0
4d37eda4-718e-4073-886c-9aaed03fc02e,0
08c8c36f-9d69-4bcd-83ef-5c2e2daf21ce,0
b124d2af-5c5d-4863-be3b-00526a2fac3a,0
86b5874a-e3ac-495a-aace-1248e3204ea7,0
d418cb1f-e1fd-420d-9483-cbcbb7d4f84e,0
1c025ce3-f441-47e9-b8ea-a50f88495a95,0
2f9f10a5-941c-4e42-b3a4-1d57c3da2acd,0
3a53b495-17db-421b-be56-da4dadaea543,0
9efef314-3f5b-49f4-a836-8a85824bdc4b,0
22701fec-3318-4668-a27f-329b92d6a1fb,0
2d358695-bce2-4033-86ab-ab37d667ecf9,0
a9e598d5-0e43-4e0e-a375-27f89ef3420c,0
9a7a13de-9407-41be-82ca-3f4882949b45,0
5c0fc0e6-8fa2-48ca-af05-b44898f6b636,0
e3b079e5-e69e-449f-ba06-947fda4c5988,0
13ea2523-adbc-40bb-8bcb-20b03067c692,0
1d4ebfe9-8473-47e0-ad64-b5cb8994a403,0
a37ee696-86dd-44c4-89ac-1b8f023e05c7,0
a135a590-a8a5-4fc1-bb2f-925d6920e48b,0
785b35cd-a036-4d94-b9f0-f242a4acfdcc,0
25693906-f2bd-4ddc-882d-7d217d01b81c,0
d77979aa-7cff-4879-a358-73f3c2f97557,0
d54e7c77-faa6-4bec-88d3-9a080d106199,0
4748e892-933a-440a-874a-4ab086d47afc,0
5686a584-4e5b-443c-b2a8-ea8a64a65a9f,0
b42ecb7f-d1aa-4365-b7d0-c64b4624f192,0
64b93b7c-585e-4986-89b4-c718847921ac,0
faaf2e0f-76ea-42ac-b573-95550d19dd00,0
ea470bdf-a55f-4e05-b3eb-569f859bacf9,0
e2c560c6-f684-4868-a1fc-6c74ee69e09a,0
e266079b-5e03-4ebc-ad3f-b1ce650319de,0
af78d534-90b4-42c2-986e-e9fe3e904f05,0
51458191-066e-469a-9bdd-582db7f1586b,0
4657bda3-51b4-4a8c-ae92-3b2c390d879e,0
85c40e93-e700-4f32-af94-8a55b691097c,0
4baaaf6e-292b-4c53-97e2-40dc856e5b46,0
e60151a0-9350-415b-8055-e280ef501763,0
cd0243c3-fe2e-4cb3-80af-37361d90be66,0
e7ddfc27-0196-4ad2-afc3-8579d3d0deda,0
80143017-a0cc-4293-a1a2-6ec15acd7ea1,0
7f4288f8-f0c3-423f-9f26-2415f0039141,0
11313df2-33c6-40ba-8b33-ddbd5be1e02e,0
513f3ca2-48fb-4c1f-b257-e015d3565e53,0
d4248586-83fd-4f49-96f3-10b5bb3e93a2,0
ec4b71bf-b131-48f5-b239-23ff81defd88,0
0da4e51c-50b9-454e-a14e-b1e6cf244ea1,0
963ff3a4-4ab4-495b-95eb-a744279bc6a4,0
2be32df4-ac30-47ab-9746-02ecc721ad6d,0
de87b807-8c5b-4107-b821-0a73dab6eb07,0
a052a993-3606-4cbf-b881-f58de263940c,0
5f8700e2-3e28-4632-90dc-1fc1e04a5b36,0
b0f3e465-ca77-49e0-b620-38333842b355,0
41ea3707-f034-4c6c-ac1f-ec010ba39479,0
f8d9c7bc-27ac-4a33-b2a6-6bee6bc2088e,0
6d0862c0-06bc-4507-96c9-66bc8a68fe9b,0
90a0075b-709b-4a7a-9e8b-41a1c926ffc5,0
6db70ce7-98d6-49a6-93cc-ae9eded08b17,0
24194f46-a12d-4d91-b19d-bf4ee041b084,0
b2d33ebc-f0de-475d-b7ed-56ac0030bc12,0
0b2c6cd5-b60e-4f35-924d-cc577764f7c8,0
d49cad80-1847-43de-86db-4ee27f790b63,0
9c8887ff-a8e5-48e4-a8aa-3298b16dacbb,0
943cab96-a6f0-4858-8735-78d0042ad424,0
b1c0a4d9-3b72-496e-846b-c05dd2f6d96a,0
1f0c9e98-3d8e-4c08-8b80-2e375bfaf6fe,0
75d1ef0a-afc6-4363-8e43-099d4adfcfdb,0
75dfd83e-b16f-4acb-8b5d-c60599ec291d,0
16d4f2ec-a7c9-4cba-afdd-eaad70d9c233,0
960364a8-5285-4dac-a3b2-bde7d329b5e8,0
2fda4a2e-f485-40f8-9131-011abf08fca4,0
e0c4a1bd-2e49-4b4a-86d9-b379ca472026,0
c9889031-2858-40ad-9e84-38e7177f6603,0
bdc562fd-8ae9-488c-9476-b5ebf1aeb111,0
29ff95c8-b1d7-4cfa-966c-ca6bd1627974,0
4dd6d535-583c-4b48-bee6-9b31b8323451,0
d7272d6a-9f26-4e0d-a97a-7026490cafbb,0
64526267-7e23-4f51-9fc4-c8a81b66b709,0
1d9a49e4-f681-49d5-9dc9-b52f2aaee508,0
9841826a-d893-45f3-9bc6-f4396bf43661,0
43b604d5-80b4-42ef-9875-ad6cbeb8d3ae,0
ffc5e6cb-634a-4f37-b3e7-b2383a7ad8eb,0
708ea530-4c8d-473b-8f29-1a54dea92f28,0
d3503aef-198d-4365-8a87-2d147b0c0820,0
1705c8e5-ed72-40c1-ae4f-26b058f9b8ff,0
620e8956-ba9a-4e27-b681-f83ff12305bd,0
b00a6aa3-766c-4365-9d09-2db765b28758,0
345ec5c5-d345-4e53-a22f-54ec9771444c,0
d94d046d-7467-43f7-a83f-ca4f063a6d8d,0
34fd43a1-a5d0-4993-a5ae-6fed9cbb33e8,0
ec48aff1-752f-4120-87b2-d8163d843e71,0
925a34d8-ed0f-42b8-8281-f641ff7eb992,0
d1105919-7766-4828-bae7-b5b54d0c11be,0
bd5f7669-dc54-4e7c-acd2-887c404b9af0,0
ac9bbd1a-d954-4f40-b2e4-154a793f61e7,0
0829a62d-9057-4d92-a584-f336727590b7,0
b7422346-4849-40f6-ab36-6a926e06e273,0
e27aa9a8-93a5-4742-adf1-f359b7771950,0
41ea2d50-f181-4725-8afe-cce50f436b6d,0
ca1e50b1-0a59-4a96-a09d-df2769c07e23,0
95a0854d-800c-4830-92b6-03f7dfce7c17,0
25e48827-f73e-4f95-abec-b64b679e540e,0
af69eb6b-2386-4477-8e46-2677f898b5f3,0
f7c383ec-d6fb-43cc-86a1-dbc07916c1e8,0
e5919f1b-8545-40c8-908b-e87fb8c2f1ea,0
e21ccc64-17fc-4562-8d0c-6bccb09acb30,0
c2f87315-8c22-4fba-87a2-55fa2f6526cd,0
922e9220-a9ab-4c6b-8bcf-f5c77570fe53,0
fd3a282c-4a3a-4801-801b-300be2d50bc0,0
008ff01b-111d-4ae7-916f-5354c87b2146,0
06a73b24-8e4b-41cf-9d4d-d99f046c9b0f,0
9967daae-b216-48be-ac2e-582514675f1f,0
c69e32c1-d605-481c-97c4-22e9fe9f7883,1
00a6d854-1b56-4e62-9ae1-e615a3efd7a4,0
3c3631bc-1e58-47c6-9b9c-8bbac6b9c6fc,0
04c30534-81ea-40b6-95fa-913a2c10f641,0
f64a6bdb-6396-4d60-93f7-03ea796eb493,0
4456f0c5-a72c-4a06-9aa7-b44f83e50aa6,0
c1a40a81-41ba-467d-998f-15386a146e64,0
5a390fda-50a4-4ea2-937b-2e0922840ded,0
1877b029-3def-4acb-96d3-4351b84a59a5,0
42986f6d-c168-4da9-9b28-0219143ecde2,0
465ffc6f-023e-40fe-88f0-270e262d03d7,0
4dd915eb-fdd0-4371-a1cf-4f7ea9648460,0
b9161279-90a5-48e7-84ce-0efc437b7360,0
2b8dd933-6926-4671-9b84-c3f5a520fe51,0
139cffd7-ed6f-4e5a-ba3a-f56e0df86923,0
6ab9cc07-eac7-4d4b-9b1d-c994697cd39f,0
c3f2744c-6fc2-4240-bced-69e24ba21edd,0
dad75c9b-1930-47fb-ba79-eb519a90c45a,0
cd4651de-3528-44f9-9e3c-49ff3f659ca4,0
6509b3ec-1cda-4a43-a56f-785c00a75221,0
d3524d3c-eb33-4d42-b804-c684d7b1fadc,0
545ed44c-044a-4be2-94c9-4b8d96f5bdff,0
61d1a8da-2c00-4438-9d76-5b9a129b9b9a,0
8dd6bdcc-4c3e-4f73-b824-6e0ac1a947ca,0
3703787b-5abf-4aa1-ade5-67cbb5817b7d,0
dfdccffe-df68-44fa-92f1-f222c2f4a05f,0
2ec13231-68c5-456e-bb4e-ab83dbcd99bc,0
a961f404-6519-4871-a63f-4bd0da1d4047,0
a38f02ea-b6c3-424d-beea-7c534bbac30b,0
57033e11-700c-4429-8559-8d23dc1c7491,0
d2af4e0e-dec6-45fd-8fd8-ca8fe416ff9a,0
f7aec6ba-76a7-4073-9674-e3a728cf9b73,0
41edf650-3461-4b7d-9dc8-a67a3ee813ea,0
9b54bf38-204c-43df-8134-095601bd66a1,0
2debfe3c-8482-4508-9147-a40fdb8a4927,0
fa825fa8-adda-4aa9-93b1-b80713dc0fa5,0
482083ac-2f8b-43b5-9fb7-b7a54b28c6f9,0
d6f0a838-7003-4a71-895e-87a6e1ed5808,0
625cc5ec-74b1-46b9-b34a-0282e8124efc,0
c928a2ad-7c20-4978-92a9-e03abc85e70f,0
19940b51-b0b3-41df-9ebb-c39326008cf5,0
c509e8df-0eab-4a08-bf1c-bceadb1c7f00,0
a43dfe25-f312-433a-ac20-bd81540e0797,0
40c0ec25-deab-4e60-86c4-4d9b5577dd2b,0
2c201061-cd5d-48a3-9694-f6e564a5cc4a,0
945c11aa-91c3-427c-944e-3362b7031ef5,0
d584b999-a143-48ce-bbae-1571326eb457,0
5f69df0c-d598-4330-9522-45ed3e25ffeb,0
9dd91d09-0aac-49f6-9cdc-5585503f02b7,0
32627594-388c-40b3-8481-0b241b850847,0
85bdd30d-14e7-413a-84a4-416869a3fa9f,0
b9d8b4a3-5c31-44fb-9f7a-ee81bfaa214c,0
ef6bb518-0203-4650-8073-4a1d12cb2050,0
b320518a-4ab0-4229-8ef4-e90becbf27e3,0
76147fb7-4bf8-40bd-9334-c0ea2c0e76d2,0
4f936c9d-e671-4155-8e01-f88f07a3773d,0
6252ce1a-6012-4065-8a5c-e959fe4b0e45,0
d13a52a2-c0aa-45e9-9c6a-58613b627afb,0
8075cc47-e3fa-4cf1-8976-fd806c972fe5,0
8d3cbf14-7749-44a4-a9f8-66a6a03c56df,0
